geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
62370,-4.044743626869161,-40.87083269928189,sao benedito,CE
8693,-23.50095066205032,-46.30970943771759,suzano,SP
77330,-12.934429525704656,-46.94466534355978,arraias,TO
18132,-23.52140286501872,-47.138028776276286,sao roque,SP
88058,-27.445262060505502,-48.40311232846678,florianopolis,SC
2228,-23.470678959911663,-46.56968918122041,sao paulo,SP
5835,-23.65110736542445,-46.75753313570026,sao paulo,SP
97110,-29.69984580598999,-53.73768686441802,santa maria,RS
6626,-23.537515949386307,-46.9088642337554,jandira,SP
29050,-20.31498590787108,-40.28915328518662,vitoria,ES
98010,-28.6482922794131,-53.60631729440061,cruz alta,RS
17511,-22.18353829758299,-49.95492108466859,marilia,SP
71881,-15.89343493736985,-48.04885264757512,brasilia,DF
18240,-23.491817875189955,-48.41900761508816,angatuba,SP
78780,-17.31255114944615,-53.22111049687981,alto araguaia,MT
95660,-29.53024804113372,-50.77677872451484,tres coroas,RS
7052,-23.476253699694155,-46.553852771163946,guarulhos,SP
22461,-22.960835718275824,-43.20907692936694,rio de janeiro,RJ
5814,-23.66046609769749,-46.729809151682126,sao paulo,SP
21250,-22.82280815569284,-43.308047472387294,rio de janeiro,RJ
7862,-23.317157844957848,-46.71043625582266,franco da rocha,SP
89230,-26.3328037440995,-48.80352201887013,joinville,SC
4730,-23.641715958851808,-46.72018976432155,sao paulo,SP
86455,-23.498857141214696,-49.92390911951778,joaquim tavora,PR
83326,-25.395915456575608,-49.18113796280801,pinhais,PR
35790,-18.772444964973143,-44.43218265260639,curvelo,MG
36860,-21.15287446999092,-42.21522238550317,patrocinio do muriae,MG
60150,-3.734799779069783,-38.49602206702636,fortaleza,CE
26553,-22.79415624680422,-43.42845858313672,mesquita,RJ
13960,-22.60236495870559,-46.53107202953508,socorro,SP
7867,-23.314285109461217,-46.77629668532413,franco da rocha,SP
89202,-26.310322445467104,-48.843160910352594,joinville,SC
14030,-21.18443081487679,-47.83786689286745,ribeirao preto,SP
87280,-24.421862747011488,-52.10302301637715,iretama,PR
36680,-21.52781103815926,-43.013674273557584,sao joao nepomuceno,MG
80420,-25.434594817098496,-49.28176796808812,curitiba,PR
99660,-27.722920233445464,-52.6291275513025,campinas do sul,RS
37930,-20.609518499999997,-46.04075099999999,capitolio,MG
21810,-22.882373664723872,-43.45987168538299,rio de janeiro,RJ
75870,-18.758456161655783,-50.947239029845264,cachoeira alta,GO
3936,-23.590729152374617,-46.49591363696696,sao paulo,SP
13236,-23.64367266304559,-46.761547692876896,campo limpo paulista,SP
27930,-22.405515872302367,-41.80746835123233,macae,RJ
98801,-28.30155318133543,-54.26248734925139,santo angelo,RS
38910,-20.17674355613045,-45.71332115486311,iguatama,MG
18074,-23.46010292200934,-47.482982329447736,sorocaba,SP
2022,-23.50354866447249,-46.63947641776374,sao paulo,SP
74905,-16.737437208207506,-49.25777416673395,aparecida de goiania,GO
13385,-22.784338810249533,-47.29160554198362,nova odessa,SP
28770,-21.959663652245705,-42.01148096411739,santa maria madalena,RJ
44088,-12.26457544281554,-38.95173672693192,feira de santana,BA
14020,-21.185073586733225,-47.80181873397194,ribeirao preto,SP
74345,-16.742421575665798,-49.296358851725,goiania,GO
57300,-9.750363435447014,-36.661371553615055,arapiraca,AL
6872,-23.728739389668835,-46.84674193648414,itapecerica da serra,SP
12090,-23.042918933666115,-45.54399644532288,taubate,SP
30870,-19.90858422453689,-44.00468331611756,belo horizonte,MG
23510,-22.91591817401471,-43.681629446852064,rio de janeiro,RJ
63048,-7.246608792043811,-39.302141553421606,juazeiro do norte,CE
8581,-23.462964083567197,-46.35020932965152,itaquaquecetuba,SP
19820,-22.74387603013952,-50.57865665664109,tarumã,SP
36080,-21.741322358041387,-43.37835622217095,juiz de fora,MG
95370,-27.67641156032584,-51.45775169497711,barracao,RS
5001,-23.525648780454773,-46.67897811587511,sao paulo,SP
28950,-22.74403214290713,-41.87451551052733,armacao dos buzios,RJ
22011,-22.96174847766743,-43.17636969885744,rio de janeiro,RJ
3925,-23.602798535724013,-46.50862603517958,sao paulo,SP
12242,-23.198661973916515,-45.91115366056892,sao jose dos campos,SP
14600,-20.587756909056104,-47.87759253411991,sao joaquim da barra,SP
9551,-23.62616190652452,-46.5488561138859,sao caetano do sul,SP
44790,-10.285121999999944,-40.61380399999996,campo formoso,BA
7190,-23.46167884401869,-46.49400853358531,guarulhos,SP
91320,-30.040776335276128,-51.15406522413286,porto alegre,RS
45640,-14.706174778331912,-39.63880652042443,almadina,BA
51220,-8.111348677913927,-34.93372617261762,recife,PE
15801,-21.135659112960937,-48.9880378760748,catanduva,SP
93806,-29.64767321221734,-50.992578030170655,sapiranga,RS
75800,-17.876468332042318,-51.70998672265255,jatai,GO
37550,-22.237695126416167,-45.96149726633187,pouso alegre,MG
9725,-23.714019040250363,-46.555487909972456,sao bernardo do campo,SP
38700,-18.60166729854756,-46.525075193946016,patos de minas,MG
88048,-27.641936865300725,-48.47501288491245,florianopolis,SC
23510,-22.91591817401471,-43.681629446852064,rio de janeiro,RJ
8773,-23.513677178294422,-46.192678793368096,mogi das cruzes,SP
5353,-23.5606005,-46.75006350000001,sao paulo,SP
26290,-22.76999010980756,-43.525548755582406,nova iguaçu,RJ
6705,-23.58808207826033,-46.89813030802782,cotia,SP
28610,-22.280181537317446,-42.530762703851806,nova friburgo,RJ
47560,-11.999526169693617,-42.62712642111487,brotas de macaubas,BA
8344,-23.60839853067112,-46.45093488536562,sao paulo,SP
9861,-23.710014533181276,-46.58316299999999,sao bernardo do campo,SP
77913,-6.608298879029713,-47.545878557053975,palmeiras do tocantins,TO
13050,-22.932912776183024,-47.09283366471173,campinas,SP
48110,-12.362648642184194,-38.3857445858581,catu,BA
40285,-12.99072422913902,-38.48796337025679,salvador,BA
88914,-28.992555963232014,-49.42538877589263,balneario arroio do silva,SC
27257,-22.54079784901036,-44.08687770690751,volta redonda,RJ
35300,-19.780699918526896,-42.13352193754152,caratinga,MG
64057,-5.045469786191838,-42.74002746868604,teresina,PI
13219,-23.185903466331908,-46.84658589331923,jundiai,SP
89117,-26.831800215838747,-49.03225350836336,gaspar,SC
41720,-12.968966407468177,-38.4290477469063,salvador,BA
88445,-27.510922633719076,-49.29564522501995,leoberto leal,SC
9810,-23.718880634196985,-46.5623228699866,sao bernardo do campo,SP
3295,-23.58385993233163,-46.550356876081445,sao paulo,SP
4459,-23.690171032748584,-46.66958113059029,sao paulo,SP
95580,-29.456567195598463,-49.92407568295168,tres cachoeiras,RS
5704,-23.629868015263444,-46.72188546932888,sao paulo,SP
95052,-29.15721248385052,-51.16461711118555,caxias do sul,RS
3068,-23.53685195752789,-46.56747302120738,sao paulo,SP
90230,-30.00123287148716,-51.203724978071456,porto alegre,RS
45550,-14.21077814500893,-39.53230467065325,ubata,BA
52081,-8.017500432782814,-34.925986786972345,recife,PE
38400,-18.914661100756494,-48.27967350797479,uberlândia,MG
11730,-24.09617383167008,-46.62606925919869,mongagua,SP
88353,-27.12968506597154,-48.91441810909794,brusque,SC
25264,-22.638947601060213,-43.2344635567013,duque de caxias,RJ
40375,-12.95022187177562,-38.49481200152922,salvador,BA
99170,-27.98126707528659,-52.26055009485329,sertao,RS
8040,-23.50913554249601,-46.44464983083534,sao paulo,SP
14015,-21.180419591176623,-47.81028078212821,ribeirao preto,SP
3177,-23.55055977407812,-46.58590274562872,sao paulo,SP
32450,-20.03357402687732,-44.12309295573812,sarzedo,MG
22280,-22.953858663338885,-43.187001547608,rio de janeiro,RJ
95095,-29.1987472915464,-51.200851350692496,caxias do sul,RS
30575,-19.975464901465784,-43.96665705369616,belo horizonte,MG
94824,-29.99230060561713,-51.075679999504864,alvorada,RS
21931,-22.804798924423583,-43.208014944898494,rio de janeiro,RJ
6013,-23.530135197563727,-46.77720142479202,osasco,SP
75115,-16.344393053999966,-48.94655799999998,anapolis,GO
31650,-19.974258,-43.969752,belo horizonte,MG
73890,-14.611790999999949,-46.808881999999954,flores de goias,GO
37212,-21.28239778305337,-44.76301785204502,macuco de minas,MG
4128,-23.604758968636396,-46.64159182223437,sao paulo,SP
30112,-19.937996225085158,-43.936025301690826,belo horizonte,MG
20541,-22.92383738827981,-43.24223801719669,rio de janeiro,RJ
35501,-20.19219665562816,-44.909725193375806,divinopolis,MG
3181,-23.55860122675859,-46.58111661587512,sao paulo,SP
9892,-23.679770323330896,-46.577854189422375,sao bernardo do campo,SP
18130,-23.52770652178432,-47.13656399999999,sao roque,SP
55890,-7.574944706630649,-35.23844467193519,alianca,PE
88034,-27.57997602080336,-48.511134147094495,florianopolis,SC
6415,-23.49055226564062,-46.89071822109647,barueri,SP
80530,-25.40955367415893,-49.26613390117733,curitiba,PR
22410,-22.98058713308394,-43.20895286228354,rio de janeiro,RJ
21250,-22.822438284494133,-43.312882338046094,rio de janeiro,RJ
76450,-13.53459590944623,-48.22638149892432,minacu,GO
68738,-1.3564390138498676,-47.57414276696964,santa maria do para,PA
18606,-22.906610437211626,-48.457555114397046,botucatu,SP
39660,-17.288744673434458,-42.731733115534574,turmalina,MG
96083,-31.75971037024641,-52.26931555219562,pelotas,RS
80320,-25.46686974806164,-49.2946831417773,curitiba,PR
71571,-15.7765725,-47.78174249999999,brasília,DF
35540,-20.70008373913352,-44.8112013786384,oliveira,MG
44300,-12.598727309482769,-38.96839308232779,cachoeira,BA
36202,-21.21376460965591,-43.776003785831335,barbacena,MG
3577,-23.550263413266777,-46.50320278282069,sao paulo,SP
71900,-15.832334737539538,-48.03880152367143,brasilia,DF
25953,-22.40995794976192,-42.96906237298803,teresopolis,RJ
15720,-20.41752030676197,-50.758642810386704,palmeira d'oeste,SP
9330,-23.66176001249348,-46.423230845836365,mauá,SP
75915,-17.450796336127173,-51.175928918105214,montividiu,GO
14098,-21.225531142939552,-47.763617364418025,ribeirao preto,SP
13308,-23.38185897530149,-47.33029303468183,itu,SP
29950,-18.905472134807574,-40.07679315579249,jaguaré,ES
58037,-7.090069452680462,-34.837451999999985,joao pessoa,PB
20780,-22.8994114299152,-43.2740433455479,rio de janeiro,RJ
14500,-20.337258851630835,-47.78343573795001,ituverava,SP
72156,-15.822022499999992,-48.08013075,brasília,DF
3127,-23.573559982843733,-46.58475234015928,são paulo,SP
45900,-17.731888696146363,-39.26540914069883,caravelas,BA
18608,-22.871118352761272,-48.45468496794391,botucatu,SP
4240,-23.622338600229067,-46.58544097148126,sao paulo,SP
11030,-23.98291719057115,-46.295757399356525,santos,SP
23587,-22.924271885090707,-43.62484029380712,rio de janeiro,RJ
2925,-23.5026852850424,-46.69737596502972,sao paulo,SP
14169,-21.136936903139222,-47.970351968780605,sertãozinho,SP
86400,-23.144885320703764,-49.94495421748414,jacarezinho,PR
2611,-23.468899206759733,-46.66334548043458,sao paulo,SP
7175,-23.404451050233725,-46.396484439494486,guarulhos,SP
26157,-22.705268854250296,-43.41942790658916,belford roxo,RJ
91550,-30.077021487809752,-51.1313949910142,porto alegre,RS
9560,-23.640256131282804,-46.552645565785625,sao caetano do sul,SP
21675,-22.845439289197344,-43.37279752816095,rio de janeiro,RJ
6036,-23.55957485068379,-46.775822017773606,osasco,SP
4282,-23.608690554532892,-46.612102112268445,sao paulo,SP
81830,-25.51610639096613,-49.26421003610009,curitiba,PR
22460,-22.96333356731484,-43.22680285414624,rio de janeiro,RJ
89540,-26.963874727614336,-50.41884141971766,santa cecilia,SC
12062,-23.00877224566113,-45.55163735056124,taubate,SP
29903,-19.392303137364152,-40.05883666739834,linhares,ES
8081,-23.487905598389982,-46.418201832361945,sao paulo,SP
55190,-7.9529078974588785,-36.22025850067218,santa cruz do capibaribe,PE
8330,-23.614812534277785,-46.4641504200761,sao paulo,SP
28051,-21.74950413639468,-41.34085274703107,campos dos goytacazes,RJ
5181,-23.456226666945565,-46.74505268497897,são paulo,SP
14401,-20.522712031516807,-47.39512177682915,franca,SP
37240,-21.511037943831976,-44.89705020734493,luminarias,MG
6539,-23.464964013224613,-46.87352538042828,santana de parnaiba,SP
47850,-12.087834968547352,-45.79652409466703,luis eduardo magalhaes,BA
9051,-23.67212394425393,-46.55292961067971,santo andre,SP
9920,-23.684845514859408,-46.62173224854291,diadema,SP
59200,-6.230321233793578,-36.02253766898712,santa cruz,RN
28950,-22.752995243062838,-41.87587186627816,armacao de buzios,RJ
6411,-23.49691556114937,-46.87290959162044,barueri,SP
90245,-29.98261916389884,-51.19491737487718,porto alegre,RS
91260,-30.0384153866414,-51.125935478092806,porto alegre,RS
9190,-23.67611116763805,-46.53299467929483,santo andre,SP
45027,-14.879455994171622,-40.83200304870452,vitória da conquista,BA
64019,-5.10557663874093,-42.81047026856682,teresina,PI
88304,-26.90381270147852,-48.6802076999576,itajai,SC
39550,-15.82335953596725,-42.22064776693812,taiobeiras,MG
4678,-23.665532280598995,-46.67940095905711,sao paulo,SP
19880,-22.75152172768041,-50.37679619241516,candido mota,SP
89066,-26.85003539070856,-49.08895847707809,blumenau,SC
30130,-19.933628490420716,-43.9357378246003,belo horizonte,MG
30840,-19.890352607799446,-44.00404817685175,belo horizonte,MG
70745,-15.77076925644882,-47.887830799572704,brasilia,DF
77708,-9.075926999999949,-48.52275199999997,fortaleza do tabocao,TO
19400,-21.876535024096825,-51.847284760621086,presidente venceslau,SP
11013,-23.932894986409995,-46.32668819248078,santos,SP
75690,-17.738296582473872,-48.613520154202455,caldas novas,GO
35588,-20.28991173378015,-45.54454697288394,arcos,MG
25515,-22.80313857394283,-43.36678945738244,sao joao de meriti,RJ
71060,-15.82755987816108,-47.98381475956021,brasília,DF
11390,-23.961160517394685,-46.38992802030856,sao vicente,SP
63500,-6.350748986598821,-39.295940937311634,iguatu,CE
34011,-20.11881569499484,-43.96581793248194,nova lima,MG
48970,-10.457469566273163,-40.197091033904144,senhor do bonfim,BA
45990,-17.54854759639759,-39.73388622708909,teixeira de freitas,BA
7911,-23.28373977034116,-46.75276368042767,francisco morato,SP
3371,-23.56561554825158,-46.558430710712976,sao paulo,SP
5450,-23.545221276155598,-46.70763436678395,são paulo,SP
48520,-9.898760584821096,-39.03035819546816,canudos,BA
35350,-20.102669773993885,-42.45693738699693,raul soares,MG
76560,-14.1938507228701,-49.33503887177336,alto horizonte,GO
35160,-19.507776244791994,-42.55370916749384,ipatinga,MG
27281,-22.499496964192996,-44.09727980474923,volta redonda,RJ
36570,-20.76285626802121,-42.8895000853784,vicosa,MG
21070,-22.844952796006677,-43.28269471302435,rio de janeiro,RJ
3943,-23.598109959201334,-46.49576505314793,sao paulo,SP
31110,-19.90031559201334,-43.940600506809325,belo horizonte,MG
13417,-22.7421912470137,-47.63989450637665,piracicaba,SP
30380,-19.94775353482605,-43.95808645879731,belo horizonte,MG
4546,-23.59633312406943,-46.68201278143572,sao paulo,SP
44695,-11.376247499999996,-40.021929,capim grosso,BA
23060,-22.90980466456868,-43.610769584051546,rio de janeiro,RJ
41720,-12.96198664279533,-38.43172060338164,salvador,BA
6608,-23.53680967917306,-46.9139743358346,jandira,SP
37640,-22.851169974744387,-46.31576410439856,extrema,MG
7179,-23.412804904524208,-46.415422257285485,guarulhos,SP
9560,-23.635545694154235,-46.554101555773634,sao caetano do sul,SP
59380,-6.24485438968636,-36.51252066942602,currais novos,RN
68540,-8.247699638550568,-49.26881029297937,conceicao do araguaia,PA
89124,-26.77672886757817,-49.41401860749657,benedito novo,SC
1425,-23.5734454118818,-46.659771602140886,sao paulo,SP
5006,-23.537598001323754,-46.66483885684568,são paulo,SP
12248,-23.16948647614636,-45.80181300464603,sao jose dos campos,SP
11675,-23.622310979944523,-45.42724780498616,caraguatatuba,SP
11523,-23.906737955634902,-46.42416591331798,cubatao,SP
94856,-30.04564234370892,-51.08332668676049,alvorada,RS
30640,-19.982093134052757,-44.02331367248549,belo horizonte,MG
9950,-23.68772666723403,-46.58369967586103,diadema,SP
15015,-20.81604593755977,-49.3857728210671,sao jose do rio preto,SP
88063,-27.688787550089497,-48.48439495726808,florianópolis,SC
2334,-23.482851653067115,-46.62184598473655,são paulo,SP
74823,-16.712111999999944,-49.25604499999996,goiania,GO
21330,-22.884965748542896,-43.36412383236194,rio de janeiro,RJ
38900,-20.017590941456596,-45.96664725392021,bambui,MG
4020,-23.592835916509117,-46.638630705851774,sao paulo,SP
70774,-15.744147494604308,-47.89534338689482,brasilia,DF
96010,-31.76728307937563,-52.33895163295624,pelotas,RS
88309,-26.91035994258525,-48.6950602177394,itajai,SC
18530,-23.11353800417025,-47.711789166841086,tiete,SP
78200,-16.067611611252357,-57.68753271258552,caceres,MT
28907,-22.884620784721974,-42.02315581032616,cabo frio,RJ
64000,-5.07919039241651,-42.80517765154254,teresina,PI
75115,-16.336207516553475,-48.95112644748969,anapolis,GO
78652,-10.653666402149144,-51.56927459270179,confresa,MT
87570,-24.08267106801469,-53.83576427767882,francisco alves,PR
22071,-22.984364776848093,-43.194737671388985,rio de janeiro,RJ
14401,-20.528500620928025,-47.38036076405855,franca,SP
13560,-22.018446450458764,-47.89874065029714,sao carlos,SP
31970,-19.858236224248422,-43.89187623050951,belo horizonte,MG
88110,-27.57271736492601,-48.62108439026528,sao jose,SC
17560,-22.21941967760319,-49.823348373359615,vera cruz,SP
89899,-26.985125013354267,-53.53331731666271,ipora do oeste,SC
2320,-23.45224857285476,-46.59970603719199,sao paulo,SP
72152,-15.813485508975225,-48.09158391206123,brasilia,DF
1227,-23.554376810721852,-46.66288171619834,sao paulo,SP
4004,-23.57455282070518,-46.64903481709848,sao paulo,SP
1203,-23.53496084624039,-46.64614581709849,sao paulo,SP
33822,-19.830611999999945,-44.08694899999995,ribeirao das neves,MG
14790,-20.357534999999945,-48.36789349999995,guaira,SP
78575,-11.247641234120836,-57.50578630169918,juara,MT
58064,-7.20378059826394,-34.84587843377539,joao pessoa,PB
7092,-23.46629755176293,-46.54516008090485,guarulhos,SP
39801,-17.86829605138554,-41.49823840222885,teofilo otoni,MG
48850,-10.692889882086371,-39.84997058601213,itiúba,BA
69918,-9.961972939334432,-67.83863745816888,rio branco,AC
21211,-22.834097329447744,-43.30834278518663,rio de janeiro,RJ
13310,-23.273819068686603,-47.30779016867415,itu,SP
80020,-25.42939009880496,-49.27270480946139,curitiba,PR
35590,-20.01963705533752,-45.53679748725115,lagoa da prata,MG
5404,-23.55834085622371,-46.67458686969816,sao paulo,SP
51020,-8.116449506520869,-34.898330959893826,recife,PE
22070,-22.982046506520863,-43.191060538981,rio de janeiro,RJ
13184,-22.882590641142837,-47.171015297318014,hortolândia,SP
60811,-3.771126000000002,-38.494692,fortaleza,CE
25080,-22.629669397969568,-43.207985877159565,duque de caxias,RJ
85853,-25.554369136833927,-54.56990134265213,foz do iguacu,PR
13160,-22.564818,-47.16297546779241,artur nogueira,SP
28994,-22.898855950138824,-42.46761045345609,saquarema,RJ
13920,-22.75421633579052,-46.91559362936729,pedreira,SP
88704,-28.47810022730685,-49.02199195322872,tubarao,SC
5574,-23.586190637803664,-46.80149485414624,sao paulo,SP
18052,-23.530377460626777,-47.49400966871188,sorocaba,SP
4144,-23.617922684088377,-46.63766703953728,sao paulo,SP
5685,-23.607849613941887,-46.70674728005075,sao paulo,SP
9030,-23.665113000000005,-46.5298785,santo andre,SP
92480,-29.841635999999944,-51.27349399999996,nova santa rita,RS
12230,-23.232230528997675,-45.88558082653356,são josé dos campos,SP
86010,-23.323887,-51.1576010688154,londrina,PR
6263,-23.50243642853022,-46.78658278752389,osasco,SP
72321,-15.879425487366994,-48.111483512632994,brasilia,DF
5027,-23.530889430751916,-46.69097409409081,sao paulo,SP
11055,-23.9650383871833,-46.32705578864909,santos,SP
33930,-19.794649581133065,-44.00127496943115,ribeirão das neves,MG
28030,-21.7632986843386,-41.339461138896496,campos dos goytacazes,RJ
54360,-8.140978079766011,-34.96820618058676,jaboatao dos guararapes,PE
15086,-20.84877053899188,-49.38347792409516,sao jose do rio preto,SP
64002,-5.06812979716244,-42.8113143790967,teresina,PI
2554,-23.50008553205609,-46.6687456552888,sao paulo,SP
79002,-20.456126999999995,-54.60633675,campo grande,MS
79621,-20.807387933755518,-51.71069099251806,tres lagoas,MS
27925,-22.40877232821523,-41.8467873481161,macae,RJ
95590,-30.000999832521867,-50.15356485178539,tramandai,RS
89813,-27.130930737543984,-52.59713680530344,chapeco,SC
1536,-23.564470494864118,-46.62264964016959,sao paulo,SP
78580,-9.850237776918346,-56.06867926760102,alta floresta,MT
24460,-22.81887990176596,-43.042872165854575,sao goncalo,RJ
6386,-23.53226909177288,-46.838579449362655,carapicuiba,SP
88970,-29.18707462853695,-49.78139634582708,sao joao do sul,SC
94510,-30.05282725531322,-51.08315145318793,viamao,RS
56330,-9.381421332197416,-40.49487455740202,petrolina,PE
4207,-23.58358015598129,-46.60324359824576,sao paulo,SP
12246,-23.212765026371944,-45.90958157074864,sao jose dos campos,SP
47300,-9.174180035780152,-40.97721110219872,casa nova,BA
81750,-25.522950405764952,-49.24242513350448,curitiba,PR
25966,-22.397731322149703,-42.99432529515654,teresopolis,RJ
60320,-3.7301754344464846,-38.560175627603705,fortaleza,CE
45020,-14.859665004991664,-40.8354316290611,vitoria da conquista,BA
38412,-18.94609867110052,-48.30635382001267,uberlandia,MG
95110,-29.19577024419457,-51.23382402023591,caxias do sul,RS
13347,-23.138194104496986,-47.23230585002264,indaiatuba,SP
38740,-18.953234500284385,-46.98868907275014,patrocinio,MG
89249,-26.069942999999945,-48.63236299999997,itapoá,SC
88164,-27.4955776617224,-48.66374880770472,biguacu,SC
51020,-8.110890691644077,-34.89046877338563,recife,PE
76400,-14.512515043991122,-49.14295729593409,uruacu,GO
13031,-22.91426570413756,-47.080133329996,campinas,SP
16202,-21.286554826276728,-50.32969635647385,birigui,SP
36500,-21.123423371653896,-42.944367297572086,uba,MG
86050,-23.332389267644963,-51.17504089825084,londrina,PR
13465,-22.7390445,-47.34143774999998,americana,SP
40015,-12.971652164230049,-38.512292737328686,salvador,BA
60110,-3.740195986121537,-38.517978363033045,fortaleza,CE
56430,-8.728335735606672,-38.68990207966173,itacuruba,PE
13800,-22.43470482682708,-46.98028003762798,mogi mirim,SP
22440,-22.98577769302906,-43.227213297795686,rio de janeiro,RJ
95960,-29.226761717055897,-51.885344780426834,encantado,RS
90670,-30.050229070488832,-51.18976328559067,porto alegre,RS
28970,-22.881673077382956,-42.31608888790582,araruama,RJ
29313,-20.856534001999933,-41.21828692199995,cachoeiro de itapemirim,ES
9210,-23.634620266720532,-46.53402707576893,santo andre,SP
88508,-27.79867821954523,-50.31101883888281,lages,SC
6606,-23.53574014184433,-46.90710704561263,jandira,SP
22631,-23.003355934595252,-43.34754795669922,rio de janeiro,RJ
14730,-20.90823916689048,-48.64138516890481,monte azul paulista,SP
81810,-25.503731762502014,-49.26918873940124,curitiba,PR
84500,-25.472858719180184,-50.65939174470925,irati,PR
24110,-22.86230338191044,-43.095528398674695,niteroi,RJ
17290,-22.51483154687658,-48.71923575755388,macatuba,SP
92330,-29.90040966388715,-51.238471047348206,canoas,RS
14015,-21.184794073547245,-47.80585561143173,ribeirão preto,SP
21931,-22.799079413815598,-43.20880418883024,rio de janeiro,RJ
60025,-3.723306129061096,-38.527235004991645,fortaleza,CE
74605,-16.68158888362613,-49.24363571216024,goiania,GO
35162,-19.480904298084145,-42.579712607421015,ipatinga,MG
14169,-21.14585949708581,-47.97604391909516,sertaozinho,SP
22743,-22.93436329032252,-43.3515742389636,rio de janeiro,RJ
14021,-21.21160663601503,-47.79958336398497,ribeirao preto,SP
12061,-23.001982805968307,-45.55484418208519,taubate,SP
89031,-26.893021924231046,-49.10610664432454,blumenau,SC
18400,-23.985167033597023,-48.88153233655466,itapeva,SP
39480,-15.493139211091586,-44.36228712364123,januaria,MG
73252,-15.687869594240608,-47.8259320021013,brasília,DF
39600,-16.852087398744384,-42.06704489011207,aracuai,MG
14640,-20.7304929161249,-48.05880913437421,morro agudo,SP
88311,-26.890545178206235,-48.71111876899637,itajai,SC
5532,-23.57895514126612,-46.72431786303306,sao paulo,SP
8760,-23.567249145794225,-46.21897357027817,mogi das cruzes,SP
63560,-6.091122529965158,-39.44895242970702,acopiara,CE
6286,-23.50736031252492,-46.77271275719858,osasco,SP
13175,-22.82585418223501,-47.23614217099826,sumare,SP
89610,-27.169583002893443,-51.48897377900311,herval d'oeste,SC
92020,-29.925407914759536,-51.17734510128116,canoas,RS
11040,-23.973094780743228,-46.31521747861972,santos,SP
3308,-23.5431397821282,-46.57427252360199,são paulo,SP
28860,-22.48716791654133,-42.20432144271616,casimiro de abreu,RJ
85960,-24.548109905036803,-54.04689444701464,marechal candido rondon,PR
29645,-20.03011884290797,-40.74210955475766,santa maria de jetiba,ES
89900,-26.734180452680462,-53.53299,sao miguel do oeste,SC
3017,-23.5348135567546,-46.61121215514456,sao paulo,SP
12236,-23.26019763558197,-45.897997306134215,sao jose dos campos,SP
18225,-23.63606767261405,-47.82467804135709,sarapui,SP
2316,-23.462888835968617,-46.591710904524206,sao paulo,SP
13515,-22.50146285970488,-47.77297461817962,charqueada,SP
31170,-19.881438098245752,-43.91679121149515,belo horizonte,MG
3239,-23.59606658228981,-46.54583034485543,são paulo,SP
26013,-22.73922604606406,-43.44338940883674,nova iguacu,RJ
69030,-3.1083920779906435,-60.04737348903572,manaus,AM
80060,-25.432012351924552,-49.25974404203941,curitiba,PR
80510,-25.42445958840981,-49.27812960767672,curitiba,PR
71910,-15.848351999999997,-47.92150575000001,brasilia,DF
79093,-20.49569634387447,-54.68505010687275,campo grande,MS
12530,-23.07473050879804,-44.96003922711002,cunha,SP
38730,-18.842838349782987,-46.79711167548048,guimarania,MG
21750,-22.883386839863757,-43.41576008076062,rio de janeiro,RJ
25050,-22.749625102560376,-43.301161490026544,duque de caxias,RJ
7902,-23.292228746758493,-46.73951980915722,francisco morato,SP
1203,-23.53045988259565,-46.64940804509784,sao paulo,SP
6415,-23.489016678029994,-46.88773381547493,barueri,SP
7170,-23.43532401526344,-46.43729513849616,guarulhos,SP
5508,-23.55759534277795,-46.73341472023772,sao paulo,SP
81230,-25.460058080212345,-49.3335010799239,curitiba,PR
83255,-25.58401253092818,-48.365101949324085,pontal do parana,PR
11040,-23.969858501240743,-46.3138177636621,santos,SP
95800,-29.60377173573588,-52.19999409401836,venancio aires,RS
66095,-1.4360079053895776,-48.45758878117591,belem,PA
17600,-21.93206533368669,-50.507877468342606,tupa,SP
3818,-23.49606384124874,-46.49534842229781,são paulo,SP
89055,-26.8775744454671,-49.060904002914185,blumenau,SC
15430,-20.52705294970049,-49.059843904982,altair,SP
30170,-19.928847069940563,-43.94402954330883,belo horizonte,MG
38600,-17.235580480677655,-46.88940187101558,paracatu,MG
95010,-29.167404509599184,-51.1624477767112,caxias do sul,RS
85812,-24.94753361529821,-53.453067012781936,cascavel,PR
88348,-27.000326559683263,-48.66457728712216,camboriu,SC
36033,-21.784988137111178,-43.35986431265508,juiz de fora,MG
8461,-23.56064291701769,-46.40687502331352,sao paulo,SP
7040,-23.474463409260675,-46.53231810089336,guarulhos,SP
94475,-30.081867796343197,-51.09450887044523,viamao,RS
62940,-5.282624698758131,-38.36140910073061,morada nova,CE
90200,-29.987102536211037,-51.15814203136361,porto alegre,RS
92410,-29.89899255785112,-51.15897888481737,canoas,RS
13060,-22.92012049796925,-47.11197311840006,campinas,SP
6815,-23.6568712625656,-46.819881744647766,embu,SP
66060,-1.4494497091005527,-48.48116999223837,belem,PA
35163,-19.444779712187632,-42.56059484263371,ipatinga,MG
46430,-14.222596191861411,-42.776857662233525,guanambi,BA
18150,-23.660176610146664,-47.19621968268815,ibiuna,SP
6020,-23.55038553704776,-46.75858409492754,osasco,SP
89230,-26.346546890645744,-48.807505005828375,joinville,SC
